Ensembl Gene ID	Ensembl Protein ID
ENSG00000166886	ENSP00000341491
ENSG00000166896	ENSP00000300145
ENSG00000166896	ENSP00000449550
ENSG00000166900	ENSP00000300150
ENSG00000166900	ENSP00000338562
ENSG00000166900	ENSP00000431386
ENSG00000166900	ENSP00000433248
ENSG00000166900	ENSP00000434836
ENSG00000166900	ENSP00000436200
ENSG00000166900	ENSP00000487790
ENSG00000166902	ENSP00000300151
ENSG00000166902	ENSP00000436592
ENSG00000166920	ENSP00000341610
ENSG00000166920	ENSP00000379887
ENSG00000166920	ENSP00000452967
ENSG00000166925	ENSP00000300181
ENSG00000166925	ENSP00000377560
ENSG00000166925	ENSP00000388168
ENSG00000166925	ENSP00000395795
ENSG00000166927	ENSP00000300184
ENSG00000166927	ENSP00000350983
ENSG00000166927	ENSP00000431408
ENSG00000166927	ENSP00000433184
ENSG00000166927	ENSP00000433861
ENSG00000166927	ENSP00000434637
ENSG00000166927	ENSP00000434819
ENSG00000166928	ENSP00000300187
ENSG00000166928	ENSP00000378449
ENSG00000166928	ENSP00000378453
ENSG00000166928	ENSP00000432323
ENSG00000166928	ENSP00000433014
ENSG00000166928	ENSP00000433761
ENSG00000166928	ENSP00000434271
ENSG00000166928	ENSP00000434649
ENSG00000166928	ENSP00000435764
ENSG00000166928	ENSP00000437003
ENSG00000166928	ENSP00000437222
ENSG00000166947	ENSP00000300215
ENSG00000166947	ENSP00000396616
ENSG00000166947	ENSP00000444699
ENSG00000166947	ENSP00000455489
ENSG00000166947	ENSP00000457140
ENSG00000166947	ENSP00000457757
ENSG00000166947	ENSP00000481226
ENSG00000166965	ENSP00000377801
ENSG00000166965	ENSP00000450678
ENSG00000166965	ENSP00000451365
ENSG00000166965	ENSP00000451963
ENSG00000166974	ENSP00000300249
ENSG00000166974	ENSP00000396074
ENSG00000166974	ENSP00000407723
ENSG00000166974	ENSP00000446343
ENSG00000166974	ENSP00000464921
ENSG00000166974	ENSP00000465939
ENSG00000166974	ENSP00000466871
ENSG00000166974	ENSP00000468216
ENSG00000166974	ENSP00000468588
ENSG00000166974	ENSP00000468904
ENSG00000166986	ENSP00000262027
ENSG00000166986	ENSP00000439307
ENSG00000166986	ENSP00000446168
ENSG00000166986	ENSP00000446729
ENSG00000166986	ENSP00000447145
ENSG00000166986	ENSP00000447258
ENSG00000166986	ENSP00000447335
ENSG00000166986	ENSP00000447914
ENSG00000166986	ENSP00000448378
ENSG00000166986	ENSP00000448576
ENSG00000166986	ENSP00000448910
ENSG00000166986	ENSP00000449071
ENSG00000166986	ENSP00000449787
ENSG00000166986	ENSP00000450018
ENSG00000166986	ENSP00000485951
ENSG00000166986	ENSP00000486356
ENSG00000166986	ENSP00000486738
ENSG00000167004	ENSP00000300289
ENSG00000167004	ENSP00000389906
ENSG00000167004	ENSP00000391111
ENSG00000167004	ENSP00000398005
ENSG00000167005	ENSP00000300291
ENSG00000167005	ENSP00000454790
ENSG00000167005	ENSP00000457942
ENSG00000167034	ENSP00000370253
ENSG00000167034	ENSP00000429729
ENSG00000167065	ENSP00000333917
ENSG00000167065	ENSP00000340795
ENSG00000167065	ENSP00000366291
ENSG00000167065	ENSP00000384946
ENSG00000167065	ENSP00000385463
ENSG00000167065	ENSP00000386063
ENSG00000167065	ENSP00000387680
ENSG00000167065	ENSP00000403378
ENSG00000167065	ENSP00000414825
ENSG00000167077	ENSP00000384115
ENSG00000167077	ENSP00000385298
ENSG00000167077	ENSP00000410973
ENSG00000167077	ENSP00000444225
ENSG00000167083	ENSP00000300406
ENSG00000167083	ENSP00000420946
ENSG00000167083	ENSP00000421710
ENSG00000167083	ENSP00000422879
ENSG00000167083	ENSP00000423924
ENSG00000167083	ENSP00000426022
ENSG00000167085	ENSP00000300408
ENSG00000167085	ENSP00000393320
ENSG00000167085	ENSP00000407828
ENSG00000167085	ENSP00000410680
ENSG00000167085	ENSP00000422182
ENSG00000167085	ENSP00000425035
ENSG00000167085	ENSP00000426433
ENSG00000167085	ENSP00000479488
ENSG00000167085	ENSP00000484113
ENSG00000167088	ENSP00000300413
ENSG00000167088	ENSP00000463568
ENSG00000167088	ENSP00000463676
ENSG00000167094	ENSP00000362386
ENSG00000167100	ENSP00000285206
ENSG00000167100	ENSP00000329144
ENSG00000167100	ENSP00000423479
ENSG00000167100	ENSP00000424474
ENSG00000167106	ENSP00000362176
ENSG00000167106	ENSP00000362187
ENSG00000167107	ENSP00000300441
ENSG00000167107	ENSP00000401831
ENSG00000167107	ENSP00000421558
ENSG00000167107	ENSP00000421884
ENSG00000167107	ENSP00000422546
ENSG00000167107	ENSP00000424842
ENSG00000167107	ENSP00000425332
ENSG00000167107	ENSP00000425964
ENSG00000167107	ENSP00000426730
ENSG00000167112	ENSP00000361982
ENSG00000167114	ENSP00000300456
ENSG00000167114	ENSP00000361961
ENSG00000167130	ENSP00000333294
ENSG00000167130	ENSP00000361625
ENSG00000167130	ENSP00000384043
ENSG00000167130	ENSP00000403278
ENSG00000167193	ENSP00000300574
ENSG00000167193	ENSP00000381942
ENSG00000167193	ENSP00000459505
ENSG00000167196	ENSP00000307833
ENSG00000167196	ENSP00000396442
ENSG00000167196	ENSP00000456198
ENSG00000167196	ENSP00000457177
ENSG00000167196	ENSP00000457297
ENSG00000167196	ENSP00000457531
ENSG00000167196	ENSP00000457569
ENSG00000167196	ENSP00000458022
ENSG00000167244	ENSP00000370796
ENSG00000167244	ENSP00000370799
ENSG00000167244	ENSP00000370802
ENSG00000167244	ENSP00000370813
ENSG00000167244	ENSP00000391826
ENSG00000167244	ENSP00000402047
ENSG00000167244	ENSP00000414497
ENSG00000167257	ENSP00000300650
ENSG00000167257	ENSP00000431643
ENSG00000167257	ENSP00000432903
ENSG00000167257	ENSP00000434186
ENSG00000167257	ENSP00000435361
ENSG00000167261	ENSP00000377430
ENSG00000167261	ENSP00000458977
ENSG00000167261	ENSP00000459375
ENSG00000167261	ENSP00000460169
ENSG00000167261	ENSP00000461250
ENSG00000167261	ENSP00000462652
ENSG00000167261	ENSP00000463604
ENSG00000167272	ENSP00000341791
ENSG00000167272	ENSP00000350098
ENSG00000167280	ENSP00000300682
ENSG00000167280	ENSP00000308158
ENSG00000167280	ENSP00000462333
ENSG00000167280	ENSP00000463537
ENSG00000167302	ENSP00000300714
ENSG00000167302	ENSP00000460582
ENSG00000167302	ENSP00000460661
ENSG00000167302	ENSP00000461294
ENSG00000167302	ENSP00000461490
ENSG00000167315	ENSP00000285093
ENSG00000167315	ENSP00000465045
ENSG00000167315	ENSP00000465095
ENSG00000167315	ENSP00000466015
ENSG00000167315	ENSP00000466466
ENSG00000167315	ENSP00000468157
ENSG00000167323	ENSP00000300737
ENSG00000167323	ENSP00000431191
ENSG00000167323	ENSP00000431878
ENSG00000167323	ENSP00000432210
ENSG00000167323	ENSP00000432378
ENSG00000167323	ENSP00000432383
ENSG00000167323	ENSP00000433266
ENSG00000167323	ENSP00000433949
ENSG00000167323	ENSP00000434200
ENSG00000167323	ENSP00000434767
ENSG00000167323	ENSP00000434848
ENSG00000167323	ENSP00000436208
ENSG00000167323	ENSP00000478059
ENSG00000167325	ENSP00000300738
ENSG00000167325	ENSP00000431464
ENSG00000167325	ENSP00000432555
ENSG00000167325	ENSP00000434069
ENSG00000167325	ENSP00000435656
ENSG00000167325	ENSP00000436377
ENSG00000167371	ENSP00000300797
ENSG00000167371	ENSP00000351608
ENSG00000167371	ENSP00000454634
ENSG00000167371	ENSP00000456226
ENSG00000167371	ENSP00000458291
ENSG00000167397	ENSP00000300851
ENSG00000167397	ENSP00000326135
ENSG00000167397	ENSP00000346969
ENSG00000167397	ENSP00000378422
ENSG00000167397	ENSP00000378426
ENSG00000167397	ENSP00000417662
ENSG00000167397	ENSP00000437064
ENSG00000167397	ENSP00000458994
ENSG00000167414	ENSP00000300873
ENSG00000167447	ENSP00000300917
ENSG00000167447	ENSP00000438748
ENSG00000167447	ENSP00000462119
ENSG00000167447	ENSP00000462931
ENSG00000167447	ENSP00000463175
ENSG00000167460	ENSP00000300933
ENSG00000167460	ENSP00000345230
ENSG00000167460	ENSP00000466106
ENSG00000167460	ENSP00000466158
ENSG00000167460	ENSP00000466654
ENSG00000167460	ENSP00000467087
ENSG00000167460	ENSP00000467250
ENSG00000167460	ENSP00000467319
ENSG00000167460	ENSP00000467558
ENSG00000167460	ENSP00000468010
ENSG00000167460	ENSP00000468246
ENSG00000167470	ENSP00000300952
ENSG00000167470	ENSP00000466835
ENSG00000167470	ENSP00000466895
ENSG00000167470	ENSP00000467679
ENSG00000167508	ENSP00000301012
ENSG00000167508	ENSP00000455131
ENSG00000167508	ENSP00000455602
ENSG00000167508	ENSP00000456465
ENSG00000167508	ENSP00000458049
ENSG00000167508	ENSP00000479264
ENSG00000167513	ENSP00000301019
ENSG00000167513	ENSP00000456926
ENSG00000167543	ENSP00000301057
ENSG00000167543	ENSP00000368095
ENSG00000167543	ENSP00000462026
ENSG00000167543	ENSP00000462693
ENSG00000167543	ENSP00000465112
ENSG00000167543	ENSP00000465824
ENSG00000167543	ENSP00000466027
ENSG00000167543	ENSP00000468265
ENSG00000167549	ENSP00000344562
ENSG00000167549	ENSP00000373419
ENSG00000167549	ENSP00000462627
ENSG00000167549	ENSP00000463723
ENSG00000167549	ENSP00000464396
ENSG00000167549	ENSP00000464621
ENSG00000167549	ENSP00000468235
ENSG00000167552	ENSP00000301071
ENSG00000167552	ENSP00000439020
ENSG00000167552	ENSP00000446613
ENSG00000167552	ENSP00000446637
ENSG00000167552	ENSP00000448725
ENSG00000167552	ENSP00000449016
ENSG00000167552	ENSP00000450268
ENSG00000167553	ENSP00000301072
ENSG00000167553	ENSP00000443475
ENSG00000167553	ENSP00000447669
ENSG00000167553	ENSP00000447910
ENSG00000167553	ENSP00000448211
ENSG00000167553	ENSP00000448646
ENSG00000167554	ENSP00000324441
ENSG00000167554	ENSP00000327597
ENSG00000167554	ENSP00000383922
ENSG00000167554	ENSP00000469935
ENSG00000167554	ENSP00000471021
ENSG00000167554	ENSP00000477617
ENSG00000167554	ENSP00000485001
ENSG00000167566	ENSP00000337998
ENSG00000167566	ENSP00000402619
ENSG00000167600	ENSP00000308032
ENSG00000167600	ENSP00000469593
ENSG00000167600	ENSP00000469850
ENSG00000167600	ENSP00000471016
ENSG00000167600	ENSP00000471637
ENSG00000167600	ENSP00000472555
ENSG00000167601	ENSP00000301178
ENSG00000167601	ENSP00000351995
ENSG00000167601	ENSP00000471497
ENSG00000167604	ENSP00000380109
ENSG00000167604	ENSP00000465684
ENSG00000167604	ENSP00000467127
ENSG00000167604	ENSP00000475712
ENSG00000167613	ENSP00000301193
ENSG00000167613	ENSP00000375621
ENSG00000167613	ENSP00000375622
ENSG00000167613	ENSP00000375623
ENSG00000167613	ENSP00000391003
ENSG00000167613	ENSP00000392058
ENSG00000167613	ENSP00000399710
ENSG00000167613	ENSP00000411632
ENSG00000167613	ENSP00000412796
ENSG00000167613	ENSP00000418998
ENSG00000167613	ENSP00000483867
ENSG00000167618	ENSP00000301202
ENSG00000167618	ENSP00000301203
ENSG00000167618	ENSP00000390729
ENSG00000167618	ENSP00000484484
ENSG00000167625	ENSP00000301215
ENSG00000167625	ENSP00000473075
ENSG00000167632	ENSP00000373979
ENSG00000167632	ENSP00000405060
ENSG00000167632	ENSP00000430116
ENSG00000167632	ENSP00000488007
ENSG00000167635	ENSP00000392095
ENSG00000167635	ENSP00000400391
ENSG00000167642	ENSP00000301244
ENSG00000167642	ENSP00000389788
ENSG00000167642	ENSP00000465301
ENSG00000167642	ENSP00000465561
ENSG00000167642	ENSP00000465721
ENSG00000167642	ENSP00000466407
ENSG00000167642	ENSP00000468519
ENSG00000167642	ENSP00000468728
ENSG00000167645	ENSP00000329559
ENSG00000167645	ENSP00000337411
ENSG00000167645	ENSP00000343435
ENSG00000167645	ENSP00000375971
ENSG00000167645	ENSP00000465230
ENSG00000167645	ENSP00000465277
ENSG00000167645	ENSP00000465446
ENSG00000167645	ENSP00000466428
ENSG00000167645	ENSP00000467489
ENSG00000167645	ENSP00000468358
ENSG00000167645	ENSP00000468463
ENSG00000167664	ENSP00000301272
ENSG00000167664	ENSP00000470494
ENSG00000167664	ENSP00000470561
ENSG00000167664	ENSP00000471821
ENSG00000167670	ENSP00000301280
ENSG00000167670	ENSP00000465142
ENSG00000167670	ENSP00000466475
ENSG00000167670	ENSP00000466888
ENSG00000167670	ENSP00000467296
ENSG00000167680	ENSP00000465722
ENSG00000167680	ENSP00000467290
ENSG00000167695	ENSP00000301324
ENSG00000167695	ENSP00000312017
ENSG00000167695	ENSP00000458224
ENSG00000167695	ENSP00000458649
ENSG00000167695	ENSP00000460150
ENSG00000167695	ENSP00000460233
ENSG00000167700	ENSP00000301327
ENSG00000167702	ENSP00000301332
ENSG00000167703	ENSP00000301335
ENSG00000167703	ENSP00000408284
ENSG00000167703	ENSP00000460388
ENSG00000167703	ENSP00000461298
ENSG00000167703	ENSP00000461382
ENSG00000167703	ENSP00000461553
ENSG00000167705	ENSP00000301336
ENSG00000167705	ENSP00000459101
ENSG00000167716	ENSP00000312074
ENSG00000167716	ENSP00000386609
ENSG00000167716	ENSP00000391074
ENSG00000167716	ENSP00000395198
ENSG00000167716	ENSP00000395226
ENSG00000167716	ENSP00000401560
ENSG00000167716	ENSP00000407845
ENSG00000167716	ENSP00000458811
ENSG00000167716	ENSP00000460742
ENSG00000167716	ENSP00000466240
ENSG00000167721	ENSP00000301364
ENSG00000167721	ENSP00000459012
ENSG00000167721	ENSP00000461192
ENSG00000167721	ENSP00000461498
ENSG00000167740	ENSP00000301391
ENSG00000167740	ENSP00000458352
ENSG00000167740	ENSP00000458903
ENSG00000167740	ENSP00000461090
ENSG00000167748	ENSP00000301420
ENSG00000167748	ENSP00000472939
ENSG00000167766	ENSP00000301096
ENSG00000167766	ENSP00000439681
ENSG00000167766	ENSP00000440713
ENSG00000167766	ENSP00000445993
ENSG00000167766	ENSP00000469259
ENSG00000167766	ENSP00000471100
ENSG00000167766	ENSP00000471352
ENSG00000167766	ENSP00000471703
ENSG00000167766	ENSP00000472092
ENSG00000167766	ENSP00000472147
ENSG00000167766	ENSP00000472392
ENSG00000167766	ENSP00000472619
ENSG00000167766	ENSP00000473096
ENSG00000167769	ENSP00000301452
ENSG00000167772	ENSP00000301455
ENSG00000167772	ENSP00000377534
ENSG00000167772	ENSP00000470307
ENSG00000167772	ENSP00000471345
ENSG00000167772	ENSP00000472551
ENSG00000167772	ENSP00000472869
ENSG00000167772	ENSP00000473025
ENSG00000167772	ENSP00000473090
ENSG00000167775	ENSP00000301458
ENSG00000167775	ENSP00000437697
ENSG00000167775	ENSP00000471551
ENSG00000167775	ENSP00000471773
ENSG00000167778	ENSP00000301463
ENSG00000167778	ENSP00000446156
ENSG00000167778	ENSP00000448845
ENSG00000167778	ENSP00000449452
ENSG00000167779	ENSP00000301464
ENSG00000167779	ENSP00000448953
ENSG00000167779	ENSP00000449344
ENSG00000167785	ENSP00000301475
ENSG00000167785	ENSP00000471277
ENSG00000167792	ENSP00000322450
ENSG00000167792	ENSP00000395368
ENSG00000167792	ENSP00000431751
ENSG00000167792	ENSP00000432015
ENSG00000167792	ENSP00000432637
ENSG00000167792	ENSP00000434438
ENSG00000167792	ENSP00000434575
ENSG00000167792	ENSP00000434581
ENSG00000167792	ENSP00000435199
ENSG00000167792	ENSP00000435202
ENSG00000167792	ENSP00000436766
ENSG00000167792	ENSP00000436906
ENSG00000167792	ENSP00000436936
ENSG00000167792	ENSP00000437267
ENSG00000167797	ENSP00000301488
ENSG00000167797	ENSP00000431503
ENSG00000167797	ENSP00000436213
ENSG00000167799	ENSP00000301490
ENSG00000167799	ENSP00000365883
ENSG00000167815	ENSP00000301522
ENSG00000167815	ENSP00000334063
ENSG00000167840	ENSP00000250076
ENSG00000167840	ENSP00000458387
ENSG00000167840	ENSP00000458589
ENSG00000167840	ENSP00000461267
ENSG00000167840	ENSP00000461305
ENSG00000167842	ENSP00000370557
ENSG00000167842	ENSP00000459366
ENSG00000167842	ENSP00000461252
ENSG00000167842	ENSP00000461333
ENSG00000167842	ENSP00000484532
ENSG00000167850	ENSP00000329507
ENSG00000167851	ENSP00000308188
ENSG00000167851	ENSP00000353259
ENSG00000167851	ENSP00000354564
ENSG00000167851	ENSP00000376401
ENSG00000167851	ENSP00000463189
ENSG00000167861	ENSP00000317795
ENSG00000167861	ENSP00000413520
ENSG00000167861	ENSP00000431131
ENSG00000167861	ENSP00000435751
ENSG00000167861	ENSP00000462457
ENSG00000167862	ENSP00000301585
ENSG00000167862	ENSP00000462256
ENSG00000167862	ENSP00000464192
ENSG00000167874	ENSP00000301599
ENSG00000167874	ENSP00000459725
ENSG00000167895	ENSP00000325561
ENSG00000167895	ENSP00000465049
ENSG00000167895	ENSP00000467460
ENSG00000167895	ENSP00000467482
ENSG00000167900	ENSP00000301634
ENSG00000167900	ENSP00000467121
ENSG00000167900	ENSP00000468278
ENSG00000167900	ENSP00000468425
ENSG00000167900	ENSP00000468556
ENSG00000167914	ENSP00000301659
ENSG00000167914	ENSP00000461985
ENSG00000167920	ENSP00000301665
ENSG00000167920	ENSP00000390036
ENSG00000167920	ENSP00000482364
ENSG00000167925	ENSP00000301671
ENSG00000167925	ENSP00000399952
ENSG00000167925	ENSP00000410945
ENSG00000167925	ENSP00000465315
ENSG00000167925	ENSP00000465924
ENSG00000167925	ENSP00000467585
ENSG00000167925	ENSP00000467660
ENSG00000167925	ENSP00000468790
ENSG00000167965	ENSP00000301724
ENSG00000167965	ENSP00000371888
ENSG00000167965	ENSP00000380313
ENSG00000167965	ENSP00000454235
ENSG00000167965	ENSP00000454629
ENSG00000167965	ENSP00000454698
ENSG00000167965	ENSP00000455046
ENSG00000167965	ENSP00000455458
ENSG00000167965	ENSP00000455475
ENSG00000167965	ENSP00000455642
ENSG00000167965	ENSP00000455850
ENSG00000167965	ENSP00000456046
ENSG00000167965	ENSP00000456063
ENSG00000167965	ENSP00000456076
ENSG00000167965	ENSP00000456405
ENSG00000167965	ENSP00000456944
ENSG00000167965	ENSP00000457870
ENSG00000167965	ENSP00000459612
ENSG00000167971	ENSP00000345436
ENSG00000167972	ENSP00000301732
ENSG00000167972	ENSP00000371818
ENSG00000167972	ENSP00000454397
ENSG00000167977	ENSP00000301738
ENSG00000167977	ENSP00000456844
ENSG00000167981	ENSP00000301744
ENSG00000167986	ENSP00000301764
ENSG00000167986	ENSP00000440269
ENSG00000167986	ENSP00000440660
ENSG00000167986	ENSP00000441825
ENSG00000167986	ENSP00000444105
ENSG00000167986	ENSP00000445554
ENSG00000167986	ENSP00000445844
ENSG00000167996	ENSP00000273550
ENSG00000167996	ENSP00000431575
ENSG00000167996	ENSP00000431659
ENSG00000167996	ENSP00000432223
ENSG00000167996	ENSP00000433321
ENSG00000167996	ENSP00000433470
ENSG00000167996	ENSP00000434403
ENSG00000167996	ENSP00000435111
ENSG00000167996	ENSP00000436947
ENSG00000167996	ENSP00000484477
ENSG00000168003	ENSP00000340815
ENSG00000168003	ENSP00000367121
ENSG00000168003	ENSP00000367122
ENSG00000168003	ENSP00000367123
ENSG00000168003	ENSP00000438032
ENSG00000168003	ENSP00000438353
ENSG00000168003	ENSP00000440001
ENSG00000168003	ENSP00000440819
ENSG00000168003	ENSP00000442135
ENSG00000168003	ENSP00000444236
ENSG00000168003	ENSP00000444250
ENSG00000168003	ENSP00000444439
ENSG00000168003	ENSP00000445858
ENSG00000168005	ENSP00000294244
ENSG00000168005	ENSP00000443715
ENSG00000168005	ENSP00000445256
ENSG00000168016	ENSP00000416168
ENSG00000168016	ENSP00000485569
ENSG00000168026	ENSP00000395118
ENSG00000168026	ENSP00000398211
ENSG00000168026	ENSP00000405396
ENSG00000168026	ENSP00000409299
ENSG00000168026	ENSP00000410882
ENSG00000168038	ENSP00000301831
ENSG00000168038	ENSP00000391849
ENSG00000168038	ENSP00000399382
ENSG00000168038	ENSP00000401414
ENSG00000168038	ENSP00000412187
ENSG00000168056	ENSP00000301873
ENSG00000168056	ENSP00000326647
ENSG00000168056	ENSP00000431219
ENSG00000168056	ENSP00000432121
ENSG00000168056	ENSP00000432350
ENSG00000168056	ENSP00000432476
ENSG00000168056	ENSP00000434315
ENSG00000168056	ENSP00000434406
ENSG00000168056	ENSP00000435146
ENSG00000168056	ENSP00000435276
ENSG00000168056	ENSP00000435530
ENSG00000168056	ENSP00000436032
ENSG00000168056	ENSP00000436341
ENSG00000168056	ENSP00000441912
ENSG00000168061	ENSP00000381824
ENSG00000168061	ENSP00000436649
ENSG00000168061	ENSP00000436704
ENSG00000168061	ENSP00000482039
ENSG00000168062	ENSP00000301887
ENSG00000168062	ENSP00000398911
ENSG00000168062	ENSP00000434915
ENSG00000168062	ENSP00000435640
ENSG00000168066	ENSP00000227503
ENSG00000168066	ENSP00000334414
ENSG00000168066	ENSP00000366604
ENSG00000168066	ENSP00000366607
ENSG00000168066	ENSP00000366611
ENSG00000168066	ENSP00000388470
ENSG00000168066	ENSP00000391198
